# profile: max-debug
# arm: right
# session: 2026-08-12_2028
# probe: baseline rest
# started: 2026-08-12T20:32:07
# duration_s: 30.166
# sample_rate_hz: 830
# sample_rate_source: measured
# placement: right forearm; 235mm from elbow; rotated 0 deg
# placement_distance_mm: 235
# placement_rotation_deg: 0
# placement_convention_version: 1
# anatomy_source: MEASURED
# filters: none
# kind: rest
# profile_type: debug
# n_samples: 25038
# channels: ch1=ulnar, ch2=median, ch3=radial
# value_range: -1..+1 (raw SNC as delivered by the Mudra host)
# timestamp: milliseconds since the start of this probe
# recorded_utc: 2026-08-13T03:32:07.716Z
# extra.protocol: rest
# extra.extra_measured_rate_hz: 827.6
# schema: armband/probe/2
timestamp,ch1,ch2,ch3
507,0.00241,-0.01135,-0.04971
508,-0.01849,0.02496,0.00385
509,-0.00873,0.05627,0.05432
510,0.02145,0.07364,0.07632
512,0.04492,0.07581,0.05893
513,0.03821,0.06854,0.01221
514,-0.00092,0.05875,-0.03989
515,-0.05273,0.04965,-0.07489
516,-0.09143,0.04199,-0.08432
518,-0.10410,0.03952,-0.07465
519,-0.09723,0.05045,-0.05844
520,-0.08633,0.08063,-0.04468
521,-0.07935,0.12390,-0.03534
522,-0.06918,0.16049,-0.02863
524,-0.04218,0.16858,-0.02277
525,0.00552,0.14035,-0.01633
526,0.05978,0.08899,-0.00626
527,0.09586,0.03918,0.01135
528,0.09650,0.00903,0.03665
530,0.06598,-0.00092,0.06219
531,0.02829,-0.00351,0.07535
532,0.01028,-0.01132,0.06631
533,0.02176,-0.02686,0.03610
534,0.04816,-0.04321,-0.00302
536,0.06290,-0.05127,-0.03387
537,0.05011,-0.04498,-0.04318
538,0.01871,-0.02255,-0.02744
539,-0.00632,0.01242,0.00528
540,-0.00861,0.04816,0.03748
542,0.00131,0.06607,0.04959
543,-0.00558,0.05154,0.03195
544,-0.04758,0.00861,-0.00516
545,-0.10892,-0.03671,-0.03369
546,-0.14685,-0.05301,-0.02646
548,-0.12643,-0.02829,0.01923
549,-0.05264,0.01892,0.07397
550,0.02933,0.05414,0.09619
551,0.06665,0.05426,0.06601
553,0.03741,0.02280,0.00452
554,-0.03635,-0.01797,-0.04117
555,-0.10873,-0.04684,-0.03632
556,-0.14346,-0.05609,0.01273
557,-0.13327,-0.04916,0.06531
559,-0.09482,-0.03278,0.08176
560,-0.04901,-0.01392,0.05490
561,-0.00690,-0.00125,0.00995
562,0.03015,-0.00360,-0.02396
563,0.06131,-0.02313,-0.04050
565,0.08069,-0.05151,-0.05499
566,0.08151,-0.07446,-0.07950
567,0.06467,-0.08237,-0.10297
568,0.04269,-0.07581,-0.09943
569,0.03409,-0.06158,-0.05695
571,0.05167,-0.04520,0.00369
572,0.09290,-0.02826,0.04190
573,0.13901,-0.01233,0.03131
574,0.16333,-0.00223,-0.01740
575,0.14496,-0.00253,-0.06689
577,0.08115,-0.01132,-0.08557
578,-0.00900,-0.01935,-0.07132
579,-0.09274,-0.01770,-0.04669
580,-0.14047,-0.00702,-0.03473
581,-0.14105,0.00204,-0.03989
583,-0.10504,-0.00061,-0.04901
584,-0.05392,-0.01288,-0.04651
585,-0.00531,-0.02032,-0.02713
586,0.03384,-0.00967,0.00162
587,0.06192,0.01682,0.02484
589,0.07538,0.04123,0.02872
590,0.06961,0.04633,0.00900
591,0.04791,0.03281,-0.02289
592,0.02625,0.01938,-0.04343
593,0.02426,0.02438,-0.03229
595,0.04871,0.04681,0.00916
596,0.08566,0.06680,0.05417
597,0.11032,0.06491,0.07004
598,0.10648,0.04099,0.04587
600,0.07739,0.01422,0.00345
601,0.04037,0.00540,-0.02060
602,0.01205,0.01974,-0.00555
603,-0.00098,0.04584,0.03787
604,-0.00137,0.06723,0.07986
606,0.00610,0.07440,0.09787
607,0.01932,0.06729,0.09195
608,0.03824,0.05151,0.07742
609,0.06024,0.03381,0.06573
610,0.07584,0.01978,0.05368
612,0.06995,0.01157,0.02988
613,0.03217,0.00696,-0.00916
614,-0.02771,0.00137,-0.04929
615,-0.07458,-0.00681,-0.06522
616,-0.06610,-0.01370,-0.03918
618,0.01190,-0.01349,0.02219
619,0.12164,-0.00510,0.08734
620,0.18948,0.00577,0.11810
621,0.15817,0.01193,0.09573
622,0.03464,0.01144,0.03488
624,-0.10907,0.00839,-0.02515
625,-0.18698,0.00790,-0.04678
