# probe_name     : rest
# profile        : max-debug
# profile_type   : debug
# arm            : right
# kind           : baseline
# recorded_utc   : 2026-08-08T06:41:14.372Z
# duration_s     : 5.000
# sample_rate_hz : 1000
# n_samples      : 5000
# channels       : ulnar, median, radial
# value_range    : -1..+1  (Companion raw SNC)
# notes          : session baseline (recorded via header button)
# effort         : easy
# fatigue        : none
# schema         : armband/probe/1
t_ms,ulnar,median,radial
4254,0.04688,0.06854,-0.20349
4255,0.05240,-0.01889,-0.24179
4256,0.04843,-0.07016,-0.19836
4257,0.04422,-0.05386,-0.08923
4258,0.04727,0.00204,0.02930
4259,0.05469,0.04016,0.10220
4260,0.05237,0.02609,0.10983
4261,0.02890,-0.02304,0.07083
4262,-0.00766,-0.05713,0.02078
4263,-0.03000,-0.03928,-0.01157
4264,-0.01328,0.02109,-0.01682
4265,0.03922,0.07629,-0.00412
4266,0.09268,0.08026,0.00742
4267,0.10767,0.02594,0.00250
4268,0.07431,-0.05029,-0.01935
4269,0.02209,-0.09799,-0.04364
4270,-0.00531,-0.09018,-0.05380
4271,0.01184,-0.03961,-0.04605
4272,0.05344,0.01620,-0.03104
4273,0.07944,0.04462,-0.02032
4274,0.06607,0.03793,-0.01270
4275,0.02554,0.01144,0.00418
4276,-0.00720,-0.01270,0.03766
4277,-0.00671,-0.02002,0.07843
4278,0.02155,-0.00775,0.10599
4279,0.04813,0.01828,0.10727
4280,0.04730,0.04782,0.08783
4281,0.02020,0.06927,0.06546
4282,-0.00693,0.07434,0.05319
4283,-0.00726,0.06357,0.04935
4284,0.02020,0.04684,0.04337
4285,0.04660,0.03497,0.02786
4286,0.03610,0.02811,0.00394
4287,-0.02222,0.01331,-0.02396
4288,-0.10120,-0.02283,-0.05399
4289,-0.15390,-0.07663,-0.08545
4290,-0.14908,-0.12323,-0.11246
4291,-0.09476,-0.13367,-0.12436
4292,-0.03043,-0.10037,-0.11545
4293,0.00449,-0.04733,-0.09375
4294,-0.00070,-0.01297,-0.07590
4295,-0.02451,-0.01959,-0.07056
4296,-0.03461,-0.05536,-0.06802
4297,-0.01315,-0.08435,-0.05008
4298,0.03275,-0.07559,-0.01199
4299,0.07938,-0.02652,0.02643
4300,0.10153,0.03580,0.03506
4301,0.08337,0.07309,-0.00049
4302,0.02310,0.05945,-0.06607
4303,-0.06479,-0.00381,-0.13058
4304,-0.14948,-0.08765,-0.16757
4305,-0.19312,-0.14865,-0.16608
4306,-0.17163,-0.15213,-0.12689
4307,-0.09534,-0.09491,-0.05804
4308,-0.00998,-0.01270,0.02106
4309,0.02966,0.03772,0.07602
4310,-0.00241,0.01505,0.07095
4311,-0.08487,-0.07645,-0.00333
4312,-0.16544,-0.18661,-0.11102
4313,-0.19846,-0.25092,-0.18744
4314,-0.17148,-0.23096,-0.18378
4315,-0.10117,-0.13409,-0.10440
4316,-0.00958,-0.00177,-0.00330
4317,0.09174,0.11978,0.05899
4318,0.19464,0.20203,0.06021
4319,0.27771,0.23694,0.02618
4320,0.30566,0.22726,0.00000
4321,0.25351,0.17947,0.00317
4322,0.13553,0.10623,0.02344
4323,0.00732,0.03070,0.03494
4324,-0.06769,-0.01959,0.02536
4325,-0.06287,-0.02905,0.00278
4326,-0.00607,-0.00739,-0.01871
4327,0.04587,0.01562,-0.03262
4328,0.05301,0.01236,-0.03815
4329,0.01877,-0.02115,-0.03021
4330,-0.02316,-0.06348,-0.00104
4331,-0.04391,-0.08679,0.04498
4332,-0.04071,-0.07928,0.08344
4333,-0.02783,-0.05151,0.08569
4334,-0.01370,-0.02408,0.04727
4335,0.00693,-0.01102,-0.00131
4336,0.03900,-0.01273,-0.01730
4337,0.07214,-0.02078,0.01804
4338,0.08572,-0.02560,0.08472
4339,0.07007,-0.02020,0.14301
4340,0.03812,0.00003,0.16510
4341,0.01288,0.03577,0.14868
4342,0.00406,0.08029,0.10693
4343,0.00067,0.11908,0.05377
4344,-0.01276,0.13629,0.00113
4345,-0.03598,0.12485,-0.03561
4346,-0.05194,0.09256,-0.04001
4347,-0.04501,0.05850,-0.00809
4348,-0.01730,0.04053,0.04251
4349,0.01407,0.04303,0.08109
4350,0.03247,0.05356,0.08560
4351,0.03271,0.05194,0.05740
4352,0.01843,0.02625,0.01727
4353,-0.00488,-0.01682,-0.01151
4354,-0.03101,-0.05554,-0.01736
4355,-0.04959,-0.06885,-0.00406
4356,-0.04819,-0.05191,0.01477
4357,-0.02280,-0.01862,0.02390
4358,0.01447,0.00998,0.01556
4359,0.04120,0.02081,-0.00412
4360,0.04236,0.01566,-0.01773
4361,0.02332,0.00616,-0.01004
4362,0.00504,0.00354,0.01605
4363,0.00482,0.01138,0.03717
4364,0.02112,0.02496,0.02728
4365,0.03604,0.03488,-0.01773
4366,0.03336,0.03281,-0.07187
4367,0.01422,0.01672,-0.09753
4368,-0.00491,-0.00629,-0.07623
4369,-0.01016,-0.02393,-0.02472
4370,-0.00552,-0.02786,0.01849
4371,-0.00937,-0.02179,0.02399
4372,-0.03397,-0.01956,-0.00610
4373,-0.06796,-0.03201,-0.04230
4374,-0.08096,-0.05289,-0.05243
4375,-0.04871,-0.05856,-0.02545
4376,0.02277,-0.02573,0.02417
4377,0.09637,0.04517,0.07034
4378,0.12881,0.12244,0.09305
4379,0.10147,0.16296,0.08731
4380,0.03378,0.14673,0.06100
4381,-0.03018,0.09628,0.02835
4382,-0.05112,0.06039,0.00406
4383,-0.01953,0.07166,-0.00235
4384,0.03967,0.11600,0.00894
4385,0.08569,0.14447,0.02881
4386,0.09015,0.11996,0.04642
4387,0.05527,0.05481,0.05673
4388,0.00818,0.00043,0.05893
4389,-0.02383,-0.00366,0.04648
4390,-0.03522,0.02927,0.00464
4391,-0.04120,0.04471,-0.07410
4392,-0.05627,0.00189,-0.16724
4393,-0.07455,-0.08231,-0.22137
4394,-0.07352,-0.14548,-0.18771
4395,-0.03775,-0.13626,-0.06909
4396,0.02142,-0.06131,0.06754
4397,0.07169,0.02148,0.13434
4398,0.08591,0.05438,0.09061
4399,0.06439,0.02704,-0.02356
4400,0.03372,-0.02087,-0.11914
4401,0.02490,-0.03812,-0.12808
4402,0.05045,-0.00507,-0.05106
4403,0.09717,0.05411,0.05295
4404,0.13629,0.09497,0.11880
4405,0.14200,0.08960,0.12012
4406,0.10629,0.04694,0.07428
4407,0.04285,0.00238,0.01501
4408,-0.02283,-0.01389,-0.03525
4409,-0.07129,-0.00323,-0.07166
4410,-0.10211,0.00293,-0.09567
4411,-0.12933,-0.02734,-0.10483
4412,-0.16147,-0.09415,-0.09409
4413,-0.18536,-0.15985,-0.06363
4414,-0.17233,-0.17682,-0.02142
4415,-0.10608,-0.12622,0.02142
4416,-0.00647,-0.03448,0.05634
4417,0.07645,0.04565,0.07773
4418,0.09756,0.07297,0.08084
4419,0.05176,0.04337,0.06342
4420,-0.02216,-0.01294,0.03168
4421,-0.07239,-0.05594,0.00220
4422,-0.07239,-0.06076,-0.00711
4423,-0.03488,-0.02844,0.00821
4424,0.00623,0.01978,0.03235
4425,0.02579,0.05695,0.04077
4426,0.02286,0.06531,0.02188
4427,0.01331,0.04559,-0.01114
4428,0.01077,0.01569,-0.03088
4429,0.01541,-0.00192,-0.02173
4430,0.01672,0.00259,0.00330
4431,0.00595,0.01749,0.01270
4432,-0.01398,0.01950,-0.01166
4433,-0.02725,-0.00189,-0.05060
4434,-0.01364,-0.02802,-0.05728
4435,0.03711,-0.02240,0.00137
4436,0.11246,0.03381,0.10593
4437,0.17633,0.11310,0.18677
4438,0.18604,0.15213,0.17398
4439,0.12085,0.10144,0.05621
4440,0.00217,-0.02652,-0.10318
4441,-0.11398,-0.15723,-0.21024
4442,-0.17090,-0.20773,-0.20941
4443,-0.14795,-0.15073,-0.11929
4444,-0.07028,-0.03223,-0.00818
4445,0.01428,0.07077,0.06375
4446,0.07022,0.11206,0.08307
4447,0.09082,0.10202,0.07535
4448,0.08786,0.08057,0.06934
4449,0.07199,0.07224,0.07257
4450,0.04636,0.06918,0.07529
4451,0.01538,0.05307,0.06830
4452,-0.00790,0.02408,0.05154
4453,-0.01025,0.00223,0.02863
4454,0.00568,0.00150,0.00085
4455,0.01752,0.00891,-0.02887
4456,0.00101,-0.00452,-0.04990
4457,-0.04630,-0.05069,-0.04837
4458,-0.09894,-0.10446,-0.02124
4459,-0.12180,-0.12030,0.01617
4460,-0.09634,-0.07175,0.04102
4461,-0.03214,0.02219,0.04315
4462,0.04318,0.10834,0.03433
4463,0.10278,0.13763,0.03552
4464,0.13205,0.09842,0.05435
4465,0.12857,0.01965,0.07578
4466,0.09698,-0.05362,0.07401
4467,0.04605,-0.09079,0.03543
4468,-0.01212,-0.08966,-0.02896
4469,-0.06342,-0.06763,-0.08990
4470,-0.09558,-0.04239,-0.11902
4471,-0.10165,-0.01941,-0.10617
4472,-0.08231,0.00391,-0.06436
4473,-0.04718,0.02451,-0.02100
4474,-0.01337,0.02713,-0.00067
4475,0.00198,-0.00458,-0.00946
4476,-0.00589,-0.06601,-0.03061
4477,-0.02127,-0.12201,-0.03659
4478,-0.01593,-0.12503,-0.01038
4479,0.02771,-0.05276,0.03964
4480,0.09485,0.06619,0.08405
4481,0.14053,0.16373,0.09296
4482,0.11966,0.17706,0.05725
4483,0.02414,0.09381,-0.00626
4484,-0.10367,-0.03796,-0.06671
4485,-0.19507,-0.14273,-0.09756
4486,-0.20084,-0.16800,-0.08801
4487,-0.12555,-0.11612,-0.04437
4488,-0.02530,-0.03641,0.01514
4489,0.03033,0.01309,0.06784
4490,0.00558,0.00598,0.09531
4491,-0.07672,-0.03793,0.09183
4492,-0.15140,-0.07227,0.06760
4493,-0.15759,-0.06195,0.04202
4494,-0.08337,-0.01044,0.03024
4495,0.02625,0.04510,0.03354
4496,0.10486,0.06766,0.04257
4497,0.11630,0.05453,0.04996
4498,0.07928,0.04117,0.05902
4499,0.04446,0.06793,0.07840
4500,0.04547,0.13736,0.10739
4501,0.06909,0.20233,0.12839
4502,0.07098,0.20004,0.11737
4503,0.02087,0.10587,0.06528
4504,-0.06577,-0.03998,-0.00955
4505,-0.13751,-0.15833,-0.07120
4506,-0.14713,-0.18872,-0.09070
4507,-0.08618,-0.13019,-0.06433
4508,0.01202,-0.03391,-0.01135
4509,0.09793,0.04071,0.04291
4510,0.13611,0.06509,0.08066
4511,0.12085,0.04721,0.09244
4512,0.07196,0.00934,0.07236
4513,0.01862,-0.03342,0.02026
4514,-0.01825,-0.07550,-0.04855
4515,-0.03528,-0.10980,-0.10144
4516,-0.04306,-0.12271,-0.10526
4517,-0.05243,-0.10211,-0.05246
4518,-0.06293,-0.05023,0.02802
4519,-0.06430,0.01321,0.09021
4520,-0.05035,0.06110,0.10574
4521,-0.02994,0.07434,0.08368
4522,-0.02118,0.05283,0.05783
4523,-0.03265,0.01532,0.05518
4524,-0.05106,-0.01147,0.07529
4525,-0.05136,-0.01013,0.09653
4526,-0.02151,0.01422,0.09775
4527,0.02289,0.03577,0.07352
4528,0.05017,0.02722,0.03360
4529,0.04047,-0.01657,-0.00589
4530,0.00342,-0.07101,-0.02826
4531,-0.03183,-0.09857,-0.02069
4532,-0.04288,-0.07776,0.01816
4533,-0.03177,-0.01971,0.06949
4534,-0.01852,0.04034,0.09888
4535,-0.02060,0.06799,0.07904
4536,-0.03897,0.05072,0.01620
4537,-0.06079,0.00189,-0.04633
4538,-0.07123,-0.05026,-0.05774
4539,-0.06192,-0.07870,-0.00146
4540,-0.03226,-0.07037,0.08682
4541,0.01062,-0.03210,0.14410
4542,0.05182,0.01346,0.12851
4543,0.07346,0.04196,0.05188
4544,0.06631,0.04395,-0.03125
4545,0.03918,0.02975,-0.06851
4546,0.01297,0.01718,-0.05051
4547,0.00119,0.01187,-0.01392
4548,-0.00320,0.00101,-0.00601
4549,-0.01883,-0.03076,-0.04211
4550,-0.05103,-0.07837,-0.09335
4551,-0.07870,-0.11163,-0.11404
4552,-0.07034,-0.09802,-0.08319
4553,-0.01581,-0.03412,-0.02319
4554,0.05820,0.04535,0.01956
4555,0.10638,0.09210,0.01273
4556,0.10110,0.08270,-0.03864
4557,0.05405,0.03699,-0.09958
4558,0.00610,0.00037,-0.13101
4559,-0.00427,0.00543,-0.11075
4560,0.03217,0.04602,-0.03882
4561,0.09064,0.08475,0.06638
4562,0.13068,0.08661,0.17303
4563,0.12433,0.04901,0.24417
4564,0.07666,0.00348,0.25366
4565,0.02359,-0.01196,0.20349
4566,0.00519,0.01450,0.12543
4567,0.03244,0.05872,0.05951
4568,0.07599,0.08218,0.02454
4569,0.09085,0.06528,0.00650
4570,0.05811,0.02304,-0.02304
4571,0.00439,-0.01019,-0.07556
4572,-0.02139,-0.01208,-0.13025
4573,0.00607,0.00964,-0.14911
4574,0.06509,0.02774,-0.10858
4575,0.10794,0.02292,-0.01981
4576,0.10538,0.00113,0.07834
4577,0.06949,-0.01480,0.14612
4578,0.03543,-0.00946,0.16620
4579,0.02344,0.00925,0.14749
4580,0.02237,0.01804,0.11194
4581,0.00937,0.00208,0.07959
4582,-0.01801,-0.02789,0.06253
4583,-0.03329,-0.04239,0.06509
4584,-0.00763,-0.01880,0.08191
4585,0.05551,0.03595,0.09402
4586,0.11346,0.08630,0.07428
4587,0.11609,0.09326,0.00757
4588,0.04889,0.04419,-0.08728
4589,-0.05072,-0.03690,-0.15897
4590,-0.12003,-0.10608,-0.15717
4591,-0.11844,-0.12958,-0.07388
4592,-0.05658,-0.10345,0.04529
4593,0.01517,-0.05106,0.13354
4594,0.04626,-0.00385,0.15149
4595,0.02078,0.01837,0.10895
4596,-0.03781,0.01523,0.04474
4597,-0.09000,0.00015,-0.01077
4598,-0.11057,-0.01151,-0.05264
4599,-0.10236,-0.01273,-0.08792
4600,-0.08698,-0.00803,-0.11398
4601,-0.08307,-0.00748,-0.11566
4602,-0.09030,-0.01645,-0.08295
4603,-0.09116,-0.02969,-0.02747
4604,-0.06912,-0.03586,0.02194
4605,-0.02707,-0.02902,0.04047
4606,0.01071,-0.01562,0.02533
4607,0.01715,-0.00818,-0.00446
4608,-0.01312,-0.01199,-0.02359
4609,-0.05545,-0.01846,-0.01672
4610,-0.07272,-0.01352,0.01587
4611,-0.04507,0.00699,0.06219
4612,0.01361,0.03137,0.10522
4613,0.06647,0.04120,0.12744
4614,0.08282,0.02658,0.11508
4615,0.06021,-0.00751,0.06577
4616,0.02261,-0.04700,-0.00424
4617,-0.00174,-0.07864,-0.06247
4618,-0.00281,-0.09433,-0.07889
4619,0.00735,-0.08939,-0.04926
4620,0.01123,-0.06168,-0.00220
4621,0.00616,-0.01422,0.02286
4622,0.00867,0.04214,0.01050
4623,0.03674,0.09088,-0.01602
4624,0.08597,0.11633,-0.01874
4625,0.12527,0.11066,0.01486
4626,0.12103,0.07727,0.05627
4627,0.07031,0.02945,0.06421
4628,0.00967,-0.01486,0.02832
4629,-0.01358,-0.04132,-0.01764
4630,0.01645,-0.04572,-0.02893
4631,0.06979,-0.03406,0.00510
4632,0.09961,-0.01544,0.04996
4633,0.08572,0.00516,0.06003
4634,0.04910,0.02612,0.02173
4635,0.02451,0.04178,-0.03604
4636,0.02271,0.03967,-0.07141
4637,0.02399,0.00980,-0.06659
4638,0.00723,-0.04074,-0.03802
4639,-0.02045,-0.08511,-0.01544
4640,-0.02808,-0.09351,-0.01425
4641,0.00491,-0.05759,-0.02600
4642,0.06296,0.00055,-0.03162
4643,0.10449,0.04398,-0.02176
4644,0.09747,0.04788,-0.00601
4645,0.04443,0.01501,-0.00381
4646,-0.02338,-0.03134,-0.02542
4647,-0.07230,-0.06686,-0.05832
4648,-0.08658,-0.08026,-0.07327
4649,-0.06918,-0.07367,-0.04724
4650,-0.03189,-0.05447,0.01407
4651,0.01184,-0.02966,0.07587
4652,0.04825,-0.00537,0.09943
4653,0.06473,0.01184,0.07361
4654,0.05548,0.01688,0.02399
4655,0.02670,0.01013,-0.00922
4656,-0.00516,-0.00162,-0.00504
4657,-0.02255,-0.00974,0.02344
4658,-0.01709,-0.00967,0.04510
4659,0.00613,-0.00262,0.04099
4660,0.03265,0.00821,0.01901
4661,0.04788,0.02176,0.00089
4662,0.04489,0.03845,-0.00351
4663,0.02640,0.05478,-0.00723
4664,0.00015,0.06085,-0.03159
4665,-0.02682,0.04654,-0.08109
4666,-0.04980,0.01212,-0.13400
4667,-0.06262,-0.02643,-0.15891
4668,-0.05591,-0.04639,-0.14142
4669,-0.02316,-0.03564,-0.09537
4670,0.02747,-0.00436,-0.04861
4671,0.06946,0.02087,-0.01868
4672,0.07132,0.01666,-0.00247
4673,0.02194,-0.01855,0.01334
4674,-0.05405,-0.06171,0.03516
4675,-0.10779,-0.08063,0.05731
4676,-0.10077,-0.05658,0.07083
4677,-0.03546,0.00201,0.07227
4678,0.04453,0.06372,0.06241
4679,0.08643,0.09348,0.04010
4680,0.06702,0.07465,0.00336
4681,0.00705,0.01968,-0.04156
4682,-0.04855,-0.03802,-0.07535
4683,-0.06564,-0.06558,-0.07669
4684,-0.04160,-0.05118,-0.04147
4685,0.00037,-0.01001,0.00882
4686,0.03384,0.02811,0.04114
4687,0.04742,0.04028,0.03662
4688,0.04703,0.02612,0.00568
4689,0.04684,0.00693,-0.02179
4690,0.05862,0.00900,-0.02206
4691,0.08527,0.04257,0.00189
4692,0.11832,0.09189,0.02264
4693,0.13943,0.12387,0.01120
4694,0.12854,0.11090,-0.03760
4695,0.07794,0.05075,-0.09775
4696,0.00311,-0.03088,-0.13043
4697,-0.06116,-0.09772,-0.11368
4698,-0.08157,-0.12555,-0.06033
4699,-0.04971,-0.11380,-0.00851
4700,0.01126,-0.07864,0.00720
4701,0.06363,-0.03812,-0.01956
4702,0.08194,-0.00259,-0.06558
4703,0.06766,0.02353,-0.09821
4704,0.04095,0.03564,-0.09872
4705,0.02029,0.02737,-0.07080
4706,0.01007,-0.00308,-0.03174
4707,0.00568,-0.04608,0.00330
4708,0.00586,-0.08127,0.03049
4709,0.01474,-0.08911,0.05487
4710,0.03137,-0.06522,0.07996
4711,0.04077,-0.02591,0.09940
4712,0.02295,0.00198,0.09866
4713,-0.02521,0.00162,0.06854
4714,-0.07855,-0.02005,0.01859
4715,-0.10004,-0.03824,-0.02417
4716,-0.07413,-0.03244,-0.03540
4717,-0.02414,-0.00552,-0.01627
4718,0.00626,0.01974,0.00537
4719,-0.00732,0.02335,0.00055
4720,-0.04767,0.00705,-0.03137
4721,-0.07416,-0.01019,-0.06110
4722,-0.06348,-0.01553,-0.05969
4723,-0.03232,-0.01724,-0.03122
4724,-0.01950,-0.03384,-0.01166
4725,-0.04572,-0.06793,-0.03290
4726,-0.09128,-0.09531,-0.08798
4727,-0.11365,-0.08490,-0.13367
4728,-0.08704,-0.03146,-0.12848
4729,-0.02609,0.03381,-0.06885
4730,0.02740,0.06885,0.01129
4731,0.04105,0.05881,0.07269
4732,0.01733,0.02914,0.09958
4733,-0.01294,0.01920,0.09967
4734,-0.02063,0.04254,0.08347
4735,-0.00302,0.07361,0.05194
4736,0.01837,0.07504,0.00604
4737,0.02222,0.03870,-0.03809
4738,0.01013,-0.00229,-0.05399
4739,0.00427,-0.00558,-0.03082
4740,0.02139,0.03323,0.00723
4741,0.04822,0.06659,0.01517
4742,0.04611,0.03360,-0.03281
4743,-0.01437,-0.08014,-0.11594
4744,-0.11832,-0.21823,-0.18356
4745,-0.20721,-0.29285,-0.20145
4746,-0.22171,-0.25549,-0.17999
4747,-0.15155,-0.13568,-0.15256
4748,-0.04572,-0.01117,-0.12598
4749,0.02872,0.06100,-0.06104
4750,0.04343,0.08578,0.08572
4751,0.02744,0.10641,0.29504
4752,0.03101,0.14450,0.46677
4753,0.07083,0.16962,0.48456
4754,0.11118,0.13089,0.31476
4755,0.09964,0.01773,0.04822
4756,0.02182,-0.11557,-0.16019
4757,-0.07928,-0.18927,-0.20578
4758,-0.13721,-0.16476,-0.10413
4759,-0.11749,-0.07550,0.03903
4760,-0.04327,0.00430,0.12167
4761,0.02823,0.02100,0.11728
4762,0.05353,-0.02301,0.07028
4763,0.03177,-0.08292,0.03732
4764,-0.00488,-0.11325,0.03802
4765,-0.02356,-0.09775,0.05438
4766,-0.01465,-0.04962,0.06400
4767,0.00879,0.00684,0.06400
4768,0.02808,0.05194,0.06375
4769,0.03348,0.07498,0.06247
4770,0.02637,0.07233,0.04242
4771,0.01300,0.04645,-0.01251
4772,-0.00128,0.00638,-0.09268
4773,-0.01312,-0.03430,-0.16125
4774,-0.02130,-0.06293,-0.18158
4775,-0.02737,-0.07324,-0.14972
4776,-0.03537,-0.06622,-0.09946
4777,-0.04672,-0.04718,-0.07156
4778,-0.05469,-0.02274,-0.07458
4779,-0.04626,-0.00113,-0.07639
4780,-0.01541,0.00629,-0.03970
4781,0.02347,-0.01282,0.03122
4782,0.03806,-0.06311,0.08096
4783,0.00192,-0.13202,0.04745
4784,-0.07758,-0.18964,-0.07751
4785,-0.15509,-0.20380,-0.23004
4786,-0.17673,-0.16183,-0.31934
4787,-0.12280,-0.08197,-0.29755
4788,-0.02640,-0.00266,-0.19162
4789,0.05081,0.04288,-0.07312
4790,0.06656,0.04706,0.00070
4791,0.02917,0.02780,0.02069
4792,-0.01416,0.01047,0.01309
4793,-0.02081,0.00800,0.00494
4794,0.01093,0.01511,0.00424
4795,0.04361,0.01779,0.00500
4796,0.03714,0.00824,0.00134
4797,-0.01303,-0.00781,-0.00775
4798,-0.07028,-0.01663,-0.02158
4799,-0.08899,-0.00995,-0.03906
4800,-0.05566,0.00583,-0.05502
4801,-0.00174,0.01331,-0.06003
4802,0.02466,-0.00046,-0.04807
4803,0.00241,-0.03070,-0.02457
4804,-0.04398,-0.05630,-0.00357
4805,-0.06787,-0.05643,0.00568
4806,-0.04340,-0.02707,0.00885
4807,0.01456,0.01773,0.02139
4808,0.06943,0.05908,0.05185
4809,0.09827,0.08670,0.08939
4810,0.10507,0.09924,0.10922
4811,0.10223,0.09641,0.09235
4812,0.08698,0.07501,0.04297
4813,0.04300,0.03427,-0.01227
4814,-0.03348,-0.01886,-0.04388
4815,-0.11584,-0.07300,-0.04233
4816,-0.16135,-0.12018,-0.02396
4817,-0.14572,-0.15604,-0.01529
4818,-0.08313,-0.17114,-0.02811
4819,-0.01163,-0.14774,-0.04761
4820,0.03888,-0.07379,-0.04443
4821,0.06467,0.03537,-0.00073
4822,0.07877,0.13327,0.07135
4823,0.09045,0.16949,0.13470
4824,0.09671,0.12851,0.15182
4825,0.09131,0.04462,0.11166
4826,0.07553,-0.02335,0.03864
4827,0.05777,-0.03674,-0.02271
4828,0.04385,-0.00299,-0.03806
4829,0.03217,0.03806,-0.00674
4830,0.01935,0.05115,0.03882
4831,0.00787,0.03238,0.05869
4832,0.00372,0.00513,0.03503
4833,0.00565,-0.00656,-0.01810
4834,-0.00015,-0.00027,-0.07114
4835,-0.02765,0.00629,-0.10229
4836,-0.07068,-0.00302,-0.10541
4837,-0.09802,-0.02347,-0.08109
4838,-0.07700,-0.03244,-0.03049
4839,-0.00803,-0.01202,0.03442
4840,0.06595,0.03085,0.07996
4841,0.09222,0.06854,0.06503
4842,0.05722,0.07779,-0.01999
4843,0.00296,0.06070,-0.12793
4844,-0.01080,0.03860,-0.18060
4845,0.03409,0.02557,-0.13339
4846,0.09262,0.01144,-0.02026
4847,0.09659,-0.02542,0.06903
4848,0.01971,-0.08780,0.06314
4849,-0.09543,-0.14612,-0.03262
4850,-0.17307,-0.15952,-0.14539
4851,-0.16663,-0.11255,-0.19669
4852,-0.09039,-0.03110,-0.15924
4853,0.00095,0.03796,-0.06470
4854,0.05740,0.06296,0.03012
4855,0.06158,0.04654,0.08194
4856,0.02567,0.01492,0.07892
4857,-0.02573,-0.00720,0.03775
4858,-0.06738,-0.01294,-0.01080
4859,-0.07950,-0.01117,-0.04105
4860,-0.05460,-0.01437,-0.04886
4861,-0.00446,-0.02692,-0.05185
4862,0.04437,-0.04013,-0.06772
4863,0.06894,-0.03665,-0.08923
4864,0.06732,-0.00381,-0.08609
4865,0.05722,0.05118,-0.04007
4866,0.05588,0.09741,0.02124
4867,0.06213,0.09772,0.03516
4868,0.05936,0.03830,-0.04010
4869,0.03568,-0.05359,-0.17636
4870,-0.00031,-0.12296,-0.28586
4871,-0.02533,-0.12457,-0.28851
4872,-0.02225,-0.05502,-0.17505
4873,0.00525,0.04645,-0.00909
4874,0.03793,0.12796,0.12900
4875,0.05896,0.15970,0.19983
4876,0.06534,0.14688,0.21552
4877,0.06320,0.11462,0.20676
4878,0.05536,0.08206,0.18869
4879,0.03708,0.04855,0.15723
4880,0.00427,0.00162,0.10745
4881,-0.03577,-0.06329,0.04596
4882,-0.06491,-0.12991,-0.01495
4883,-0.06729,-0.16766,-0.06766
4884,-0.04218,-0.15323,-0.10840
4885,-0.00491,-0.08920,-0.12820
4886,0.02481,-0.00449,-0.11185
4887,0.03641,0.06442,-0.05124
4888,0.03284,0.09668,0.04016
4889,0.02441,0.09625,0.12805
4890,0.01819,0.08112,0.17496
4891,0.01163,0.06360,0.16040
4892,-0.00443,0.04086,0.09018
4893,-0.03479,0.00385,-0.00668
4894,-0.06873,-0.04471,-0.08823
4895,-0.08105,-0.08292,-0.11588
4896,-0.05038,-0.08435,-0.07495
4897,0.01624,-0.04410,0.01065
4898,0.07666,0.00885,0.08688
4899,0.07996,0.02948,0.10443
4900,0.01004,-0.00656,0.05609
4901,-0.09225,-0.07956,-0.01813
4902,-0.15582,-0.13907,-0.06760
4903,-0.13831,-0.14471,-0.07764
4904,-0.06467,-0.09894,-0.07901
4905,-0.00739,-0.04187,-0.10886
4906,-0.02243,-0.01517,-0.16272
4907,-0.10007,-0.02838,-0.18906
4908,-0.17578,-0.05737,-0.13678
4909,-0.19012,-0.07129,-0.00986
4910,-0.14044,-0.06015,0.12546
4911,-0.07751,-0.03845,0.19009
4912,-0.05487,-0.02655,0.15274
4913,-0.08066,-0.03076,0.04904
4914,-0.11499,-0.03925,-0.05191
4915,-0.10995,-0.03439,-0.09781
4916,-0.05161,-0.00931,-0.07941
4917,0.03119,0.02490,-0.02139
4918,0.09317,0.04584,0.04221
4919,0.10629,0.03568,0.08612
4920,0.07410,-0.00412,0.09933
4921,0.02182,-0.05099,0.08423
4922,-0.02365,-0.07553,0.05295
4923,-0.04724,-0.06262,0.02078
4924,-0.04800,-0.02219,-0.00238
4925,-0.03445,0.01971,-0.01575
4926,-0.01819,0.04260,-0.02295
4927,-0.00735,0.04623,-0.02444
4928,-0.00204,0.04645,-0.01547
4929,0.00488,0.05692,0.00793
4930,0.02029,0.07413,0.04175
4931,0.04202,0.07950,0.07379
4932,0.05786,0.05563,0.09122
4933,0.05618,0.00320,0.08875
4934,0.03833,-0.05551,0.07123
4935,0.01956,-0.08929,0.04938
4936,0.01535,-0.07846,0.03293
4937,0.02603,-0.02872,0.02554
4938,0.03625,0.03122,0.02408
4939,0.03128,0.06747,0.02197
4940,0.01364,0.06213,0.01456
4941,0.00290,0.02316,0.00174
4942,0.01813,-0.02286,-0.01242
4943,0.05933,-0.04935,-0.02295
4944,0.10571,-0.04556,-0.02573
4945,0.13107,-0.02002,-0.01822
4946,0.12244,0.00876,-0.00098
4947,0.08698,0.02579,0.01968
4948,0.04443,0.02853,0.03183
4949,0.01306,0.02594,0.02441
4950,-0.00076,0.02930,-0.00266
4951,-0.00320,0.04153,-0.03470
4952,-0.00549,0.05322,-0.05093
4953,-0.01343,0.04965,-0.03955
4954,-0.02258,0.02405,-0.00644
4955,-0.02301,-0.01450,0.03030
4956,-0.01114,-0.04636,0.05389
4957,0.00339,-0.05634,0.05786
4958,0.00397,-0.04507,0.04517
4959,-0.01706,-0.02695,0.02191
4960,-0.04803,-0.01691,-0.00546
4961,-0.06610,-0.01926,-0.02942
